FID,thermo_tecto_age,thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,heat_prod_provinces,thickness_crust,d_2_young_rift,lon,lat,upper_mantle_vel_structure,rock_type,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
157,5.0,13.00199985,12.0,-0.0094,844.289978,3588.209961,5165.109863,1521.560059,36.00694275,0.95999998,38.7000008,344.0299988,-52.33331299,79.50012207,1.0,1,2.46207714,23.9251003,-34.0023003,240229.0,72.9850998,214.352005
158,5.0,13.00199985,12.0,-0.0146,830.4699707,3607.530029,5145.299805,1510.300049,35.10697937,0.95999998,38.7000008,351.0400085,-51.33331299,79.50012207,1.0,1,2.49557352,-55.8959999,-34.3987999,242461.0,62.3838997,334.8989868
159,5.0,13.00199985,12.0,-0.0198,816.6599731,3626.75,5125.560059,1499.170044,34.21257019,0.95999998,38.7999992,358.730011,-50.33331299,79.50012207,2.0,1,2.50450158,-28.2584991,-34.6072006,262004.0,56.8728981,207.473999
160,5.0,13.00199985,12.0,-0.0237,802.8599853,3645.870117,5105.910156,1488.170044,33.32416534,0.95999998,38.9000015,367.0799866,-49.33331299,79.50012207,2.0,1,2.48373008,125.1900024,-34.5830994,269031.0,51.1960983,247.8910065
161,5.0,13.00199985,12.0,-0.0254,789.0800171,3664.879883,5086.350098,1477.319946,32.44225693,0.95999998,38.9000015,375.9700012,-48.33331299,79.50012207,2.0,1,2.43325949,189.8589935,-34.3735008,261767.0,53.4085999,247.8910065
162,5.0,13.0010004,12.0,-0.0248,775.3200073,3683.780029,5066.890137,1466.609985,31.56738853,0.95999998,38.9000015,384.8699951,-47.33331299,79.50012207,2.0,1,2.41521692,147.6349945,-34.0934982,257277.0,56.6557007,133.3249969
163,5.0,13.0010004,12.0,-0.0218,761.5999756,3702.560059,5047.540039,1456.069946,30.70016289,0.95999998,38.9000015,393.7999878,-46.33331299,79.50012207,1.0,1,2.42960238,102.5149994,-33.8581009,258120.0,56.9472008,194.9649963
164,5.0,13.0,12.0,-0.0174,747.9099731,3721.22998,5028.299805,1445.689941,29.84124756,0.95999998,39.0,402.6400147,-45.33331299,79.50012207,1.0,1,2.45277691,-25.8801994,-33.6771011,258624.0,60.0840988,194.9649963
165,5.0,13.0,12.0,-0.0128,734.2600098,3739.77002,5009.189941,1435.47998,28.99137878,0.95999998,39.0,408.1600037,-44.33331299,79.50012207,2.0,1,2.4847405,-9.9983501,-33.6046982,253774.0,62.4944992,274.875
166,5.0,12.99699974,12.0,-0.0089,720.460022,3758.189941,4990.200195,1425.459961,28.15137672,0.95999998,39.0,411.5599976,-43.33331299,79.50012207,2.0,1,2.48422909,74.0304031,-33.6458015,245513.0,61.9519005,274.875
167,5.0,12.99699974,12.0,-0.0066,706.5,3776.469971,4971.339844,1415.619995,27.32215309,0.95999998,39.2000008,414.9500122,-42.33331299,79.50012207,2.0,1,2.45124292,81.2536011,-33.7421989,237773.0,65.6200027,-10.8327999
168,5.0,12.9989996,12.0,-0.0064,692.5999756,3794.620117,4952.620117,1405.98999,26.50471687,0.95999998,39.2999992,418.3399963,-41.33331299,79.50012207,2.0,1,2.40867758,153.6130066,-33.8115005,233173.0,65.4694977,-12.7894001
169,5.0,12.9989996,12.0,-0.0081,677.9400024,3812.629883,4934.060059,1396.560059,25.70019531,0.95999998,39.2000008,419.4400024,-40.33331299,79.50012207,2.0,1,2.35653329,264.0679932,-33.8316002,226798.0,70.0621033,-12.7894001
170,5.0,12.99800015,12.0,-0.0107,662.3400269,3830.5,4915.640137,1387.339966,24.90983772,0.95999998,39.0999985,411.0700073,-39.33331299,79.50012207,2.0,1,2.34062576,220.522995,-33.7046013,222335.0,66.2365036,72.663002
171,5.0,12.99800015,12.0,-0.0133,646.7700195,3848.22998,4897.390137,1378.349976,24.13503647,0.95999998,39.0999985,403.2099915,-38.33331299,79.50012207,2.0,1,2.36095524,249.5429993,-33.4632988,224806.0,77.5815964,72.663002
297,2.0,13.0,12.0,0.0135,499.1099853,4000.649902,4741.5,1308.910034,18.17965889,1.54999995,38.0,285.6799927,-29.33331299,79.50012207,2.0,3,2.07782078,-126.8300018,-32.6727982,224939.0,80.6817017,340.4330139
298,2.0,13.0,12.0,0.0093,482.8099976,4016.73999,4725.240234,1302.630005,17.67766953,1.54999995,37.0,265.5100098,-28.33331299,79.50012207,2.0,3,2.0189991,-154.1100006,-33.8942986,221938.0,70.4590988,340.4330139
299,2.0,13.00500011,12.0,0.0024,466.5899963,4032.649902,4709.209961,1296.670044,17.21917534,1.54999995,36.7000008,245.3200073,-27.33331299,79.50012207,2.0,3,1.98317254,58.4751015,-35.5593987,216455.0,62.9696999,2.4804299
528,5.0,13.00199985,12.0,-0.0146,631.2299805,3865.800049,4879.310059,1369.589966,23.37734032,0.95999998,39.0999985,395.9200134,-37.33331299,79.50012207,2.0,2,2.3738215,153.8560028,-33.1320992,230073.0,73.3535004,30.6100006
529,5.0,13.00199985,12.0,-0.014,614.960022,3883.22998,4861.399902,1361.069946,22.63846207,0.95999998,39.0,389.2099915,-36.33331299,79.50012207,2.0,2,2.37922478,66.8660965,-32.7444992,234316.0,77.4113998,71.3690033
530,5.0,12.99699974,12.0,-0.0111,598.2999878,3900.48999,4843.669922,1352.800049,21.92031097,0.95999998,39.0,382.8200073,-35.33331299,79.50012207,2.0,2,2.34682322,98.6175003,-32.3417015,230653.0,80.4232025,71.3690033
531,5.0,12.99699974,12.0,-0.0059,581.6599731,3917.600098,4826.129883,1344.790039,21.22498512,0.95999998,38.9000015,375.0,-34.33331299,79.50012207,2.0,2,2.27661657,88.021698,-31.9655991,225724.0,78.263298,249.4790039
532,5.0,13.0010004,12.0,0.0006,565.0499878,3934.550049,4808.790039,1337.050049,20.55480385,0.95999998,38.7000008,359.5599976,-33.33331299,79.50012207,2.0,2,2.21987748,80.8615036,-31.6492004,225686.0,82.2891998,249.4790039
533,5.0,13.0010004,12.0,0.007,548.4799805,3951.330078,4791.640137,1329.579956,19.91230774,0.95999998,38.5999985,344.3800049,-32.33331299,79.50012207,2.0,2,2.17660594,165.2369995,-31.4575996,228342.0,81.2121964,334.7529907
534,5.0,13.00399971,12.0,0.0119,531.960022,3967.939941,4774.709961,1322.390015,19.30025864,0.95999998,38.4000015,325.9599915,-31.33331299,79.50012207,2.0,2,2.14303541,223.6000061,-31.4976006,225951.0,82.8863983,281.3729858
535,5.0,13.00399971,12.0,0.0143,515.5,3984.379883,4758.0,1315.5,18.72164536,0.95999998,38.0,305.8299866,-30.33331299,79.50012207,2.0,2,2.11916614,55.5013008,-31.8738003,224059.0,94.4120026,281.3729858
0,1.0,13.00399971,12.0,-0.0044,260.3800049,4087.600098,4660.549805,1281.0,14.15980244,1.00999999,34.9000015,70.44000244,-18.33331299,80.50012207,4.0,2,1.90424228,163.0740051,-30.6142998,119596.0,84.0892029,616.3770142
1,2.0,12.99699974,13.0,-0.0099,325.8399963,4034.340088,4710.680176,1292.540039,16.68832016,1.54999995,36.7000008,126.8199997,-22.33331299,80.50012207,2.0,2,1.95323622,171.9570007,-39.5680008,193908.0,101.4120026,776.2650146
2,2.0,13.0,13.0,-0.0111,309.3500061,4047.929932,4697.759766,1289.189941,16.50757408,1.54999995,36.4500008,114.5199966,-21.33331299,80.50012207,2.0,2,1.93258941,284.8120117,-37.1673012,182092.0,97.2201004,594.0670166
3,1.0,13.0,13.0,-0.0101,292.9200134,4061.340088,4685.089844,1286.150024,15.70031834,1.00999999,36.0499992,103.7600021,-20.33331299,80.50012207,4.0,2,1.92699814,309.848999,-34.6952019,176206.0,81.3387985,1124.5
4,1.0,13.00399971,12.0,-0.0076,276.6000061,4074.560059,4672.689941,1283.420044,14.91643429,1.00999999,35.5,88.62000275,-19.33331299,80.50012207,4.0,2,1.92042696,267.9129944,-32.364399,162794.0,72.9733963,1124.5
67,1.0,13.00300026,12.0,-0.0269,955.6900024,3303.209961,5035.189941,1659.209961,49.34065247,1.00999999,33.0,231.5599976,-66.33331299,80.50012207,2.0,3,1.81977499,70.0021973,-47.8362999,249340.0,-12.2425003,-216.5079956
84,1.0,12.9989996,12.0,-0.0237,942.5200195,3321.550049,5051.990234,1648.069946,48.39937973,1.00999999,37.0,224.5599976,-65.33331299,80.50012207,2.0,3,2.36220908,140.4649963,-47.1417999,242927.0,10.2350998,546.2479858
85,1.0,12.9989996,12.0,-0.0214,929.2999878,3339.879883,5068.930176,1636.969971,47.46051025,1.00999999,38.0,218.5800018,-64.33331299,80.50012207,2.0,3,2.36220908,46.4280014,-46.2771988,234283.0,21.2565994,681.1359863
86,1.0,13.00300026,12.0,-0.0196,916.039978,3358.179932,5086.0,1625.930054,46.524189,1.00999999,38.0,213.699997,-63.33331299,80.50012207,2.0,3,2.41676259,-14.8058996,-45.2372017,222807.0,28.6753006,681.1359863
87,1.0,13.00300026,12.0,-0.0181,902.6599731,3376.459961,5103.180176,1614.959961,45.59056854,1.00999999,38.0,210.0099945,-62.33331299,80.50012207,2.0,3,2.40650749,-18.8229008,-44.0633011,217067.0,46.888401,-423.0140076
88,1.0,13.0,12.0,-0.0161,889.2299805,3394.699951,5120.490234,1604.050049,44.65982437,1.00999999,38.0,207.5700073,-61.33331299,80.50012207,2.0,3,2.36903763,30.7117004,-42.8092003,222679.0,65.5206985,-423.0140076
89,1.0,13.0,12.0,-0.0135,875.7700195,3412.899902,5137.899902,1593.209961,43.73213959,1.00999999,37.0,206.4199982,-60.33331299,80.50012207,2.0,3,2.31729007,110.4100037,-41.5163994,232605.0,76.6595993,345.9230042
90,1.0,12.99800015,12.0,-0.0102,862.2600098,3431.050049,5155.410156,1582.449951,42.80770874,1.00999999,37.0,206.5899963,-59.33331299,80.50012207,2.0,3,2.28369999,66.5280991,-40.2495995,237410.0,88.9854965,345.9230042
91,1.0,12.99800015,12.0,-0.0066,848.7199707,3449.159912,5173.02002,1571.77002,41.88675308,1.00999999,37.7000008,208.0700073,-58.33331299,80.50012207,1.0,3,2.25856495,-12.0516996,-39.0969009,250122.0,96.6557007,374.8039856
92,5.0,12.99600029,12.0,-0.003,835.1400147,3467.209961,5190.72998,1561.180054,40.9695015,0.95999998,37.5999985,210.8300018,-57.33331299,80.50012207,1.0,3,2.25340676,-14.2093,-38.1147995,254833.0,72.5382996,374.8039856
93,5.0,12.99600029,12.0,-0.0001,821.4799805,3485.209961,5208.52002,1550.680054,40.05620956,0.95999998,38.0999985,214.8200073,-56.33331299,80.50012207,2.0,3,2.26822567,-8.8152103,-37.3115997,246474.0,82.7562027,464.7489929
94,2.0,12.99699974,13.0,-0.0064,342.3999939,4020.570068,4723.850098,1296.199951,16.86712837,1.54999995,36.9099998,140.25,-23.33331299,80.50012207,2.0,3,1.98893881,38.9449005,-41.5345001,203229.0,66.5156021,98.7156982
136,5.0,12.9989996,12.0,-0.0151,614.7199707,3745.310059,4997.339844,1408.25,27.10165977,0.95999998,38.7000008,308.7999878,-41.33331299,80.50012207,2.0,1,2.26924372,-86.6316986,-35.8256989,213407.0,60.9808006,237.7330017
137,5.0,12.9989996,12.0,-0.0171,601.0,3761.810059,4980.640137,1400.040039,26.31539536,0.95999998,38.7999992,312.2600098,-40.33331299,80.50012207,2.0,1,2.23536134,-110.8799973,-35.7532005,203664.0,61.9894981,237.7330017
138,5.0,12.9989996,12.0,-0.0196,587.3099976,3778.189941,4964.089844,1392.030029,25.54407883,0.95999998,38.7999992,312.2399902,-39.33331299,80.50012207,2.0,1,2.22366571,-129.2169952,-35.5000992,195811.0,67.3314972,346.8380127
139,5.0,12.9989996,12.0,-0.0217,573.6799927,3794.439941,4947.689941,1384.22998,24.78911018,0.95999998,38.7999992,302.8299866,-38.33331299,80.50012207,2.0,1,2.23415685,-91.2587967,-35.085701,201646.0,57.1983986,346.8380127
140,5.0,13.00199985,12.0,-0.023,559.8400269,3810.560059,4931.450195,1376.630005,24.05202675,0.95999998,38.5999985,293.980011,-37.33331299,80.50012207,2.0,1,2.24913239,-52.8520012,-34.5886993,208826.0,57.4869995,265.3089905
141,5.0,13.00199985,12.0,-0.0223,545.8800049,3826.540039,4915.370117,1369.26001,23.33452415,0.95999998,38.7000008,285.75,-36.33331299,80.50012207,2.0,1,2.2685926,58.0723,-34.1175003,215663.0,66.6485977,265.3089905
142,5.0,12.99800015,12.0,-0.0195,531.9799805,3842.389893,4899.450195,1362.109985,22.63846207,0.95999998,38.5,278.2000122,-35.33331299,80.50012207,2.0,1,2.25151873,136.5650024,-33.7599983,207244.0,82.5793991,230.5169983
143,5.0,12.99800015,12.0,-0.0144,518.1400147,3858.090088,4883.720215,1355.189941,21.96588326,0.95999998,38.5,271.3900147,-34.33331299,80.50012207,2.0,1,2.19791126,253.8399963,-33.6497993,195042.0,98.7096024,468.7650146
144,5.0,13.0010004,12.0,-0.0075,503.2799988,3873.639893,4868.160156,1348.51001,21.31900597,0.95999998,38.5,265.0,-33.33331299,80.50012207,2.0,1,2.16577458,128.2259979,-33.7994995,184023.0,106.5709991,468.7650146
288,5.0,13.0010004,12.0,0.0002,487.6499939,3889.050049,4852.790039,1342.079956,20.70024109,0.95999998,38.2999992,258.6000061,-32.33331299,80.50012207,2.0,3,2.14683962,79.0574036,-34.3536987,181862.0,107.6299973,576.0839844
289,5.0,13.00199985,12.0,0.0076,472.0499878,3904.310059,4837.609863,1335.890015,20.11218452,0.95999998,38.2000008,252.1399994,-31.33331299,80.50012207,2.0,3,2.12030888,116.3050003,-35.2729988,198879.0,105.9199982,576.0839844
290,5.0,13.00199985,12.0,0.0136,456.4899902,3919.409912,4822.629883,1329.969971,19.55760765,0.95999998,38.0,243.3800049,-30.33331299,80.50012207,2.0,3,2.08618283,150.2539978,-36.5418015,204998.0,105.2020035,628.2130127
291,2.0,12.99699974,12.0,0.017,440.9599915,3934.360107,4807.859863,1324.310059,19.03943253,1.54999995,37.0,232.1300049,-29.33331299,80.50012207,2.0,3,2.05208063,107.4990005,-38.0768013,205757.0,94.0180969,628.2130127
292,2.0,12.99699974,12.0,0.0177,425.4899902,3949.139893,4793.299805,1318.910034,18.56071091,1.54999995,36.9900017,216.3899994,-28.33331299,80.50012207,2.0,3,2.02075696,159.9329987,-39.7689018,199195.0,89.3009033,854.0609741
293,2.0,13.00300026,12.0,0.0155,409.0,3963.77002,4778.950195,1313.800049,18.12456894,1.54999995,37.0,200.4199982,-27.33331299,80.50012207,2.0,3,2.00463438,141.923996,-41.3212013,191738.0,88.0039978,854.0609741
294,2.0,13.00300026,12.0,0.0109,392.3099976,3978.219971,4764.830078,1308.959961,17.73414803,1.54999995,36.9000015,184.7200012,-26.33331299,80.50012207,2.0,3,2.00371313,62.4552002,-42.5210991,192572.0,64.1051025,116.0550003
295,2.0,13.00199985,12.0,0.005,375.6499939,3992.51001,4750.930176,1304.420044,17.39252663,1.54999995,36.9500008,169.3800049,-25.33331299,80.50012207,2.0,3,2.0041368,42.911499,-43.0516014,204941.0,64.205101,116.0550003
296,2.0,13.00199985,12.0,-0.0012,359.0100098,4006.629883,4737.27002,1300.160034,17.10263062,1.54999995,36.9500008,154.5,-24.33331299,80.50012207,2.0,3,2.00590563,11.46,-42.7396011,213145.0,65.1576004,98.7156982
514,5.0,12.9989996,12.0,0.0014,807.789978,3503.139893,5226.379883,1540.280029,39.14715958,0.95999998,38.2000008,219.9900055,-55.33331299,80.50012207,2.0,2,2.25916243,74.1628036,-36.6661987,231321.0,91.9717026,567.7600098
515,5.0,12.9989996,12.0,0.0011,794.0800171,3521.01001,5224.75,1529.97998,38.24264526,0.95999998,38.2099991,226.2299957,-54.33331299,80.50012207,2.0,2,2.22621751,103.3420029,-36.1617012,213769.0,86.8406982,149.4989929
516,5.0,12.9989996,12.0,-0.0009,780.3400269,3538.810059,5206.72998,1519.790039,37.34300613,0.95999998,38.0999985,233.4700012,-53.33331299,80.50012207,2.0,2,2.24354625,97.5262985,-35.7532005,212082.0,70.4927979,149.4989929
517,5.0,12.9989996,12.0,-0.0042,766.5700073,3556.530029,5188.779785,1509.719971,36.44859314,0.95999998,38.2999992,241.6199951,-52.33331299,80.50012207,1.0,2,2.31114864,49.1943016,-35.4159012,218495.0,67.7959976,564.4899902
518,5.0,12.99699974,12.0,-0.0086,752.7800293,3574.169922,5170.890137,1499.76001,35.55981064,0.95999998,38.4000015,250.4900055,-51.33331299,80.50012207,1.0,2,2.33894181,29.2931004,-35.1278992,227132.0,67.6128998,564.4899902
519,5.0,12.99699974,12.0,-0.0132,738.9699707,3591.719971,5153.089844,1489.939941,34.67708206,0.95999998,38.2999992,259.3900147,-50.33331299,80.50012207,2.0,2,2.32692552,44.0321007,-34.8664017,240388.0,75.8356018,386.0539856
520,5.0,12.99699974,12.0,-0.0168,725.1599731,3609.189941,5135.370117,1480.23999,33.80088806,0.95999998,38.4000015,268.3200073,-49.33331299,80.50012207,2.0,2,2.30667186,78.4586029,-34.6478004,245653.0,67.2123032,245.3919983
521,5.0,12.99699974,12.0,-0.0195,711.3300171,3626.570068,5117.72998,1470.689941,32.93174744,0.95999998,38.4000015,277.1600037,-48.33331299,80.50012207,2.0,2,2.2781806,163.8609924,-34.5159988,240664.0,60.7905006,245.3919983
522,5.0,13.0,12.0,-0.0203,697.5,3643.850098,5100.200195,1461.280029,32.07023621,0.95999998,38.4000015,285.9899902,-47.33331299,80.50012207,2.0,2,2.26876116,158.0700073,-34.4710007,235209.0,59.0056992,629.2659912
523,5.0,13.0,12.0,-0.0198,683.6799927,3661.030029,5082.77002,1452.030029,31.21698189,0.95999998,38.4000015,291.7999878,-46.33331299,80.50012207,1.0,2,2.27841377,131.0189972,-34.5723,234215.0,57.2821999,452.5100098
524,5.0,13.00199985,12.0,-0.0182,669.8599853,3678.110107,5065.439941,1442.930054,30.37268448,0.95999998,38.2999992,295.1900024,-45.33331299,80.50012207,1.0,2,2.2945857,113.1340027,-34.7925987,234952.0,55.3975983,402.6860046
525,5.0,13.00199985,12.0,-0.0164,656.0499878,3695.080078,5048.22998,1433.98999,29.53811073,0.95999998,38.2999992,298.5799866,-44.33331299,80.50012207,2.0,2,2.31727695,41.4726982,-35.0956001,232980.0,55.8204002,402.6860046
526,5.0,12.99600029,12.0,-0.015,642.25,3711.939941,5031.140137,1425.22998,28.71410751,0.95999998,38.2999992,301.980011,-43.33331299,80.50012207,2.0,2,2.31801319,-7.2935901,-35.4216995,224229.0,59.1074982,480.2640076
527,5.0,12.99600029,12.0,-0.0144,628.4699707,3728.679932,5014.169922,1416.650024,27.90161324,0.95999998,38.4000015,305.3699951,-42.33331299,80.50012207,2.0,2,2.29679441,-55.8837013,-35.7053986,216012.0,64.1819992,480.2640076
68,1.0,13.0,12.0,-0.0261,803.9699707,3398.379883,5173.310059,1574.339966,44.11915588,1.00999999,37.0,95.19000244,-60.33331299,81.50012207,2.0,3,2.10258222,55.1218987,-46.5131989,204563.0,1.98239,30.6903
69,1.0,12.99800015,12.0,-0.0251,790.8699951,3414.709961,5188.910156,1564.859985,43.20301056,1.00999999,37.0,95.51000214,-59.33331299,81.50012207,2.0,3,2.07344007,56.4165993,-46.6640015,215017.0,16.3400993,270.9880066
70,1.0,12.99800015,12.0,-0.0229,777.7199707,3430.98999,5204.609863,1555.459961,42.29066086,1.00999999,37.0,98.34999847,-58.33331299,81.50012207,2.0,3,2.064955,31.5323009,-46.5391998,236221.0,14.3225002,270.9880066
71,5.0,12.99600029,12.0,-0.0195,764.5300293,3447.23999,5220.390137,1546.150024,41.38236237,0.95999998,37.0,103.4800034,-57.33331299,81.50012207,2.0,3,2.07245564,2.8091099,-46.0525017,245099.0,5.7853599,270.9880066
72,5.0,12.99600029,12.0,-0.0155,751.2999878,3463.449951,5236.25,1536.930054,40.47838974,0.95999998,37.0,110.5899963,-56.33331299,81.50012207,2.0,3,2.09594178,-23.7133007,-45.3160019,232927.0,30.3129997,512.8930054
73,5.0,12.9989996,12.0,-0.0115,738.0,3479.600098,5252.189941,1527.800049,39.57903671,0.95999998,37.0,119.3300018,-55.33331299,81.50012207,2.0,3,2.10009742,-47.4511986,-44.4300995,214532.0,40.5419998,512.8930054
74,5.0,12.9989996,12.0,-0.0078,724.5999756,3495.699951,5246.299805,1518.780029,38.68462372,0.95999998,37.0,128.1799927,-54.33331299,81.50012207,2.0,3,2.08492255,-36.6160011,-43.2863007,192515.0,37.0681992,103.6490021
75,5.0,12.9989996,12.0,-0.0048,711.1699829,3511.75,5230.209961,1509.859985,37.79550171,0.95999998,37.0,137.0800018,-53.33331299,81.50012207,2.0,3,2.09890866,20.2992001,-42.0144005,183127.0,26.5167007,589.0980225
76,5.0,12.9989996,12.0,-0.0029,697.7000122,3527.72998,5214.189941,1501.060059,36.91205597,0.95999998,37.0,146.0200043,-52.33331299,81.50012207,2.0,3,2.14205623,12.1029997,-40.7355003,188956.0,34.9858017,-813.0709839
77,5.0,12.99699974,12.0,-0.002,684.1900024,3543.649902,5198.22998,1492.369995,36.03470612,0.95999998,37.0,154.7899933,-51.33331299,81.50012207,2.0,3,2.14786053,-2.67168,-39.5084,200679.0,51.9077988,-813.0709839
78,5.0,12.99699974,12.0,-0.0022,670.6500244,3559.48999,5182.350098,1483.810059,35.16390228,0.95999998,37.0,163.2400055,-50.33331299,81.50012207,2.0,3,2.1163218,32.7700996,-38.4207993,214740.0,70.9188004,796.6760254
79,5.0,12.99699974,12.0,-0.0034,657.0800171,3575.27002,5166.560059,1475.369995,34.3001442,0.95999998,37.0,170.2700043,-49.33331299,81.50012207,2.0,3,2.10986567,47.278801,-37.5513,219823.0,52.2094002,796.6760254
80,5.0,12.99699974,12.0,-0.0054,643.4199829,3590.959961,5150.839844,1467.060059,33.44398117,0.95999998,37.0,175.8200073,-48.33331299,81.50012207,2.0,3,2.12849188,17.2332001,-36.9143982,215095.0,67.016098,-50.5894012
81,5.0,13.0,12.0,-0.008,629.7399902,3606.580078,5135.220215,1458.890015,32.59601212,0.95999998,37.0,179.2200012,-47.33331299,81.50012207,2.0,3,2.13074875,-24.8227005,-36.4760017,209950.0,73.4775009,-50.5894012
82,5.0,12.99600029,12.0,-0.0222,560.960022,3683.320068,5058.640137,1420.280029,28.50438499,0.95999998,37.4000015,196.2599945,-42.33331299,81.50012207,2.0,3,2.1233232,193.4380035,-36.3361015,196609.0,58.3474007,769.5460205
83,5.0,12.9989996,12.0,-0.0236,547.1500244,3698.370117,5043.680176,1413.040039,27.72183228,0.95999998,37.5999985,199.7200012,-41.33331299,81.50012207,2.0,3,2.11820126,73.2089996,-36.3480988,202917.0,67.8476028,761.0100098
110,1.0,13.0,12.0,-0.0138,189.4299927,4032.47998,4724.620117,1300.75,13.50925636,1.00999999,32.7999992,2.18000007,-16.33331299,81.50012207,3.0,3,1.87993503,147.0980072,-38.0937004,64237.5,81.8179016,-51.2993011
111,1.0,10.00300026,10.0,-0.0174,173.9600067,4043.830078,4714.649902,1299.459961,12.90348816,1.00999999,31.6000004,17.51000023,-15.33331299,81.50012207,3.0,3,1.87648749,100.2310028,-36.2340012,60367.19922,77.4261017,-51.2993011
112,1.0,10.00300026,10.0,-0.0225,158.5700073,4055.01001,4704.939941,1298.439941,12.34908867,1.00999999,30.2999992,33.93000031,-14.33331299,81.50012207,3.0,3,1.86638248,-19.3111992,-33.1820984,54278.19922,70.9265976,66.2714996
113,1.0,10.00500011,10.0,-0.0289,143.3300018,4066.01001,4695.5,1297.689941,11.85326958,1.00999999,28.8999996,48.61999893,-13.33331299,81.50012207,3.0,3,1.86133003,-132.2369995,-29.3076,44328.19922,87.3554001,66.2714996
274,5.0,12.9989996,12.0,-0.0225,519.5,3728.159912,5014.129883,1399.079956,26.20114517,0.95999998,37.5999985,206.6399994,-39.33331299,81.50012207,2.0,3,2.10179687,108.3830032,-36.2326012,186303.0,70.0579987,1018.02002
275,5.0,12.9989996,12.0,-0.0193,505.6700134,3742.889893,4999.560059,1392.380005,25.46566391,0.95999998,37.7000008,210.4400024,-38.33331299,81.50012207,2.0,3,2.08479071,94.9910965,-36.1328011,182243.0,82.2200012,1018.02002
