FID,G_ther_age,thk_up_cru,thk_mid_cr,upman_den_,d_2ridge,d_2trench,d2_transfo,d_2volcano,d_2hotspot,G_heat_pro,crusthk_cr,lithk_cona,depthmoho,G_d_2yng_r,OBJECTID_1,Longitude_1,Latitude_1,num_in_cel,num_in_con,GHF,G_u_m_vel_,lthlgy_all,lthlgy_mod,age,magnetic_M,moho_GReD,moho_Pasya,litho_asth,WGM2012_Ai,WGM2012_Bo,ETOPO_1deg,continent
345,5,12.99699974,12,-0.0192,1338.849976,3704.370117,5108.569824,1576.949951,37.02026367,0.95999998,37.2000008,210,-36.36999893,64.62999725,346,-55.33331299,74.50012207,0,0,0,2,0,9,2.50528765,45.4874001,-33.5876999,40808.19922,241994,-17.7602997,60.596199,296.6010132,0
346,5,12.99699974,12,-0.0229,1322.26001,3731.899902,5133,1554.76001,36.06244659,0.95999998,37.7999992,210,-36.49000168,94.33000183,347,-54.33331299,74.50012207,0,0,0,2,0,9,2.50528765,128.6880035,-36.3989983,40033.80078,255188,0.38526,60.9910011,164.7590027,0
347,5,12.99600029,12,-0.0267,1305.709961,3759.27002,5103.399902,1532.72998,35.10697937,0.95999998,38.2999992,210,-36.68000031,124.0599976,348,-53.33331299,74.50012207,0,0,0,2,0,9,2.51503253,155.0570068,-38.1902008,39874.39844,261732,0.361599,46.5199013,321.4899902,0
348,5,12.99600029,12,-0.0301,1289.199951,3786.449951,5073.839844,1510.880005,34.15406418,0.95999998,38.4000015,210,-36.52999878,153.4600067,349,-52.33331299,74.50012207,0,0,0,2,0,9,2.55635738,67.2913971,-38.7851982,41616.69922,256621,18.2784996,51.7560997,579.4329834,0
349,5,13.00199985,12,-0.033,1272.75,3813.459961,5044.350098,1487.069946,33.20391464,0.95999998,38.4000015,210,-36.33000183,182.6199951,350,-51.33331299,74.50012207,0,0,0,2,0,9,2.59683204,-64.9722977,-38.6314011,42269.80078,258058,18.8700008,42.8227005,484.7869873,0
350,5,13.00199985,12,-0.0356,1256.359985,3840.290039,5014.930176,1460.280029,32.25678253,0.95999998,38.7900009,210,-36.56000137,212.0200043,351,-50.33331299,74.50012207,0,0,0,2,0,9,2.60934544,-47.5769997,-38.3111,42575.60156,262467,25.2756004,43.8644981,364.151001,0
351,5,13.00300026,12,-0.0372,1228.369995,3866.939941,4985.600098,1433.780029,31.31293678,0.95999998,39,210,-36.63000107,241.5599976,352,-49.33331299,74.50012207,0,0,0,2,0,9,2.61226726,-39.4324989,-38.1506996,42663.19922,266812,16.2045002,32.4956017,239.9429932,0
352,5,13.00300026,12,-0.0369,1198.640015,3893.409912,4956.350098,1407.609985,30.37268448,0.95999998,39.2999992,210,-36.81000137,271.1900024,353,-48.33331299,74.50012207,0,0,0,2,0,9,2.60559726,-28.7737999,-38.1612015,42746.60156,264199,21.8721008,37.0619011,215.923996,0
353,5,13.00300026,12,-0.0339,1168.930054,3919.689941,4927.209961,1381.780029,29.43637276,0.95999998,39.4000015,210,-36.81000137,300.8800049,354,-47.33331299,74.50012207,0,0,0,2,0,9,2.60954523,-21.8710003,-38.0825005,42875.19922,256959,17.8731003,32.1190987,141.7350006,0
354,5,13.00300026,12,-0.0285,1139.26001,3945.780029,4898.180176,1355.949951,28.50438499,0.95999998,39.5999985,210,-36.91999817,330.6000061,355,-46.33331299,74.50012207,0,0,0,2,0,9,2.6241107,-106.3939972,-37.7387009,42921,260225,10.6415997,24.4596996,141.7350006,0
355,5,13.00500011,12,-0.022,1109.630005,3971.659912,4869.27002,1330.23999,27.5771637,0.95999998,39.7000008,210,-36.93000031,360.3399963,356,-45.33331299,74.50012207,0,0,0,2,0,9,2.62129569,-158.8930054,-37.1805,42896.19922,265136,5.7551498,20.1630993,68.8235016,0
356,5,13.00500011,12,-0.0166,1080.060059,3997.350098,4840.47998,1304.920044,26.65520668,0.95999998,39.7999992,210,-36.95999908,390.0899963,357,-44.33331299,74.50012207,0,0,0,2,0,9,2.60110021,-35.546299,-36.6346016,42837.30078,267842,17.7171993,33.0550003,-66.4705963,0
357,5,13.00300026,12,-0.0144,1050.560059,4022.830078,4811.839844,1280.01001,25.73907471,0.95999998,42,200,-39.09999847,419.8399963,358,-43.33331299,74.50012207,0,0,135,2,0,9,2.57750797,40.8255997,-36.4369011,42589.5,270946,5.58429,21.9657993,-173.7910004,0
358,5,13.00300026,12,-0.0166,1021.150024,4048.110107,4783.359863,1255.550049,24.82941818,0.95999998,42,200,-39.06000137,449.5700073,359,-42.33331299,74.50012207,0,0,135,2,0,9,2.55051851,83.8712006,-36.7383003,42467.60156,271031,14.0622997,31.1590996,-115.1399994,0
359,5,12.99800015,12,-0.0226,991.8400269,4073.169922,4755.029785,1231.560059,23.92697144,0.95999998,42,200,-39.02999878,479.2900085,360,-41.33331299,74.50012207,0,0,135,2,0,9,2.52174211,-26.9202003,-37.5136986,42816.69922,270527,9.1778097,26.1257992,-66.9828033,0
360,5,12.99800015,12,-0.0298,962.6500244,4098.009766,4726.870117,1208.079956,23.03258514,0.95999998,40.0999985,200,-37.13999939,508.9899902,361,-40.33331299,74.50012207,0,0,0,2,0,9,2.49117875,14.3938999,-38.5704994,43014.80078,263196,1.7316099,17.4090004,-75.9403,0
361,5,12.99699974,12,-0.0356,933.5999756,4122.629883,4698.899902,1185.140015,22.14723396,0.95999998,40.0999985,200,-37.15999985,538.6699829,362,-39.33331299,74.50012207,0,0,0,2,0,9,2.44466853,-9.1472197,-39.6693001,42879.10156,253596,-13.2313995,-0.0263197,-149.2310028,0
362,5,12.99699974,12,-0.0373,904.710022,4147.029785,4671.120117,1162.77002,21.27204704,0.95999998,39.5499992,200,-36.63000107,568.3200073,363,-38.33331299,74.50012207,0,0,0,2,0,9,2.38221169,62.2112999,-40.6034012,42630.10156,244012,-7.9354401,2.4667499,-49.9986992,0
363,5,13.0010004,12,-0.0355,876,4171.189941,4643.549805,1141.02002,20.40833092,0.95999998,39.9000015,190,-37,575.5499878,364,-37.33331299,74.50012207,0,0,0,2,0,9,2.3328619,51.6640015,-41.3171997,42738.80078,244805,-20.4277992,-12.8378,-49.9986992,0
364,5,13.0010004,12,-0.0314,847.5200195,4195.129883,4616.189941,1119.910034,19.55760765,0.95999998,39.7999992,190,-36.91999817,546.5499878,365,-36.33331299,74.50012207,0,0,0,2,0,9,2.29661965,-1.42489,-41.9373016,42782.39844,245864,-14.0221996,-11.6173,-63.8995018,0
365,5,12.99499989,12,-0.0287,819.2700195,4218.830078,4589.049805,1099.5,18.72164536,0.95999998,39.7000008,190,-36.83000183,517.5200195,366,-35.33331299,74.50012207,0,0,0,2,0,9,2.23853469,-12.5234003,-42.6758995,42626.5,240227,-33.0974007,-38.2747993,264.5209961,0
366,5,12.99499989,12,-0.0293,791.3099976,4242.299805,4562.160156,1079.810059,17.9025135,0.95999998,39.4799995,190,-36.61999893,488.4500122,367,-34.33331299,74.50012207,0,0,0,2,0,9,2.15860748,-30.7682991,-43.726799,42406.5,229872,-2.5250299,-14.8486996,224.9799957,0
367,5,12.99800015,12,-0.0337,763.6599731,4265.52002,4535.509766,1060.560059,17.10263062,0.95999998,39.2000008,180,-36.36999893,459.3699951,368,-33.33331299,74.50012207,0,0,0,2,0,9,2.08575153,35.985199,-45.0670013,42474.60156,231756,-0.0080056,-21.1506996,339.098999,0
368,2,12.9989996,12,-0.0315,599.8900147,4399.569824,4381.470215,949.2600098,12.90348816,1.54999995,37,160,-35.06000137,284.6099853,369,-27.33331299,74.50012207,0,0,0,4,0,9,1.69513524,14.5023003,-42.3420982,42489.89844,197852,-8.6538496,-37.5345993,1428.439941,0
19,2,12.9989996,12,-0.0434,626.7399902,4343.839844,4421.25,1025.160034,13.20984459,1.54999995,37,160,-34.93999863,250.8999939,20,-26.33331299,75.50012207,0,0,0,2,0,1,1.74456978,-43.6399994,-38.2857018,43268,238234,10.6202002,0.207555,978.2369995,0
20,2,12.99800015,12,-0.0529,603.8699951,4363.939941,4398.819824,1012.400024,12.74754906,1.54999995,36.0999985,160,-34.22000122,223.1699982,21,-25.33331299,75.50012207,0,0,0,2,0,1,1.70509279,-41.6757011,-38.5161018,41164.5,242606,-5.17836,-9.9256401,978.2369995,0
21,2,12.99800015,12,-0.0584,581.7299805,4383.779785,4376.720215,1000.609985,12.34908867,1.54999995,35.7999992,150,-34.15000153,195.550003,22,-24.33331299,75.50012207,0,0,0,4,0,1,1.65872109,60.6512985,-38.0083008,39754.60156,251447,-43.8858986,-40.9504013,709.9949951,0
22,2,13.00300026,12,-0.0554,560.4000244,4403.370117,4354.970215,989.8200073,12.0208149,1.54999995,35.5,150,-34.02999878,168.1000061,23,-23.33331299,75.50012207,0,0,0,4,0,1,1.63404131,14.0700998,-36.5145988,38892.89844,252061,-13.1647997,1.00026,859.2340088,0
102,2,13.00300026,12,-0.0286,698.9000244,4282.029785,4490.470215,1068.910034,14.91643429,1.54999995,38,170,-35.52000046,334.3800049,103,-29.33331299,75.50012207,0,0,0,2,0,2,1.92605805,-13.0473003,-37.9365005,43193.69922,251880,30.2985001,16.3960991,1141.300049,0
103,2,13.00300026,12,-0.0292,674.3200073,4302.879883,4467.089844,1053.459961,14.30034924,1.54999995,37,170,-34.61999893,306.519989,104,-28.33331299,75.50012207,0,0,0,2,0,2,1.83764815,11.8957005,-37.6278992,43611.89844,244464,38.8973999,23.2576008,761.6160278,0
114,1,12.99800015,12,-0.0019,502.4100037,4460.540039,4291.910156,963.8699951,11.51086426,1.00999999,31.2999992,100,-30.95999908,88.43000031,115,-20.33331299,75.50012207,0,0,0,4,0,3,1.76893544,-110.9049988,-28.2700996,29453.80078,232453,35.0099983,118.1009979,167.802002,0
313,5,13.00199985,12,-0.0332,749.3400269,4239.549805,4538.100098,1102.23999,16.26345634,0.95999998,39.0999985,180,-36.52000046,390.1199951,314,-31.33331299,75.50012207,0,0,0,2,0,8,2.03679252,-22.0006008,-39.7434998,43021,240192,3.95312,-3.6772101,446.144989,0
314,5,13.00199985,12,-0.0308,723.9199829,4260.910156,4514.140137,1085.180054,15.57241154,0.95999998,38,180,-35.45999908,362.25,315,-30.33331299,75.50012207,0,0,0,2,0,8,1.99243939,15.1239996,-38.7028008,43041.10156,247936,18.0391998,7.5770998,594.132019,0
315,2,12.9989996,12,-0.0344,650.25,4323.47998,4444.009766,1038.859985,13.72953033,1.54999995,37,170,-34.75,278.6900024,316,-27.33331299,75.50012207,0,0,0,2,0,8,1.77715206,52.2490997,-37.8403015,44057.69922,239783,25.7763996,11.5389004,965.9550171,0
326,5,13.00199985,12,-0.0231,1164.97998,3792.699951,5033.370117,1477.790039,32.59601212,0.95999998,39,210,-36.65000153,227.4900055,327,-50.33331299,75.50012207,0,0,0,2,0,9,2.70678973,-2.99213,-38.955101,42628.5,275608,8.0409403,22.3875999,291.8380127,0
327,5,13.00300026,12,-0.0221,1148.48999,3817.949951,5005.959961,1458.439941,31.66228104,0.95999998,39,210,-36.52999878,255.2200012,328,-49.33331299,75.50012207,0,0,0,2,0,9,2.68949938,-68.7677002,-39.3072014,42686.69922,273989,2.6210999,14.6988001,291.8380127,0
328,5,13.00300026,12,-0.0217,1132.050049,3843.030029,4978.660156,1439.359985,30.73271942,0.95999998,39.2000008,210,-36.63999939,282.75,329,-48.33331299,75.50012207,0,0,0,2,0,9,2.6884551,-33.7243996,-40.0573006,42777.19922,269149,-2.25403,9.7520704,216.7050018,0
329,5,13.00300026,12,-0.0218,1115.680054,3867.929932,4951.450195,1420.560059,29.80771637,0.95999998,39.5,210,-36.84999847,310.3500061,330,-47.33331299,75.50012207,0,0,0,2,0,9,2.69387007,35.5568008,-40.6777,42875.69922,267772,-8.2403803,4.9560099,79.0354004,0
330,5,13.00300026,12,-0.0218,1099.380005,3892.659912,4924.359863,1402.060059,28.88771439,0.95999998,39.7000008,210,-36.97999954,338.0400085,331,-46.33331299,75.50012207,0,0,0,2,0,9,2.70574379,40.5167007,-40.7907982,42939.89844,275077,-23.7964001,-9.4664803,-2.7754099,0
331,5,13.00500011,12,-0.0215,1083.160034,3917.199951,4897.399902,1382.619995,27.97320175,0.95999998,39.7000008,210,-36.91999817,365.8099976,332,-45.33331299,75.50012207,0,0,0,2,0,9,2.69654655,-160.848999,-40.3279991,42950.69922,275701,7.1462402,22.9570999,-226.2649994,0
332,5,13.00500011,12,-0.0207,1067.030029,3941.560059,4870.560059,1359.73999,27.06473732,0.95999998,39.9000015,210,-37.06999969,393.6199951,333,-44.33331299,75.50012207,0,0,0,2,0,9,2.66627812,-12.2594004,-39.4841995,43000.39844,279831,4.1230302,22.1616993,-184.6649933,0
333,5,13.00300026,12,-0.0198,1050.98999,3965.72998,4843.859863,1337.290039,26.16295052,0.95999998,42,200,-39.13000107,421.4700012,334,-43.33331299,75.50012207,0,0,135,2,0,9,2.63145447,-101.8239975,-38.549099,43063.5,290386,9.0085201,28.9356995,-184.6649933,0
334,5,13.00300026,12,-0.0192,1035.060059,3989.709961,4817.319824,1315.290039,25.26855659,0.95999998,42,200,-39.11999893,449.3299866,335,-42.33331299,75.50012207,0,0,135,1,0,9,2.59207582,55.2943001,-37.7335014,42949,289668,10.6225996,31.3535004,-123.4729996,0
335,5,12.99800015,12,-0.0187,1017.210022,4013.48999,4790.930176,1293.76001,24.38237,0.95999998,42,200,-39.13000107,477.2000122,336,-41.33331299,75.50012207,0,0,135,1,0,9,2.5634644,4.1142101,-37.1122017,43052.80078,288313,17.2089005,37.9826012,-165.2920074,0
336,5,12.99800015,12,-0.0182,989.7000122,4037.060059,4764.720215,1272.73999,23.50531769,0.95999998,40,200,-37.15999985,505.0700073,337,-40.33331299,75.50012207,0,0,0,2,0,9,2.5456202,-129.7039948,-36.7689018,43166.60156,279184,15.2591,35.6436005,-187.1900024,0
337,5,12.99699974,12,-0.0179,962.2999878,4060.429932,4738.680176,1252.26001,22.63846207,0.95999998,39.9000015,200,-37.09000015,532.9299927,338,-39.33331299,75.50012207,0,0,0,2,0,9,2.5212965,-114.7539978,-36.8370018,43014,266985,17.1334,37.0262985,-247.6430054,0
338,5,12.99699974,12,-0.0179,935.0200195,4083.590088,4712.839844,1232.339966,21.78302002,0.95999998,39.9000015,200,-37.11999893,560.7800293,339,-38.33331299,75.50012207,0,0,0,2,0,9,2.4904933,3.0220101,-37.3571014,42887.30078,256473,1.38184,20.6266003,-51.9516983,0
339,5,13.0010004,12,-0.0187,907.8800049,4106.540039,4687.189941,1213.01001,20.94039154,0.95999998,39.7999992,200,-37.06000137,557.039978,340,-37.33331299,75.50012207,0,0,0,2,0,9,2.43364501,19.3008995,-38.2960014,42935.60156,255503,3.4813001,21.4845009,-51.9516983,0
340,5,13.0010004,12,-0.0208,880.9000244,4129.27002,4661.759766,1194.310059,20.11218452,0.95999998,39.7999992,190,-37.09000015,529.2800293,341,-36.33331299,75.50012207,0,0,0,2,0,9,2.35075164,2.73722,-39.4715004,43035.60156,257864,19.2665997,33.7921982,-111.9489975,0
341,5,12.99499989,12,-0.0244,854.0999756,4151.779785,4636.549805,1175.199951,19.30025864,0.95999998,39.7000008,190,-37.00999832,501.4899902,342,-35.33331299,75.50012207,0,0,0,2,0,9,2.2651062,-45.0091019,-40.5819016,42856.5,250634,35.7472,43.959301,261.2449951,0
342,5,12.99499989,12,-0.0286,827.5200195,4174.069824,4611.560059,1156.550049,18.50675583,0.95999998,39.4000015,190,-36.74000168,473.6700134,343,-34.33331299,75.50012207,0,0,0,2,0,9,2.17670894,-35.1624985,-41.2935982,42683.30078,242599,15.3176003,16.9703999,381.3179932,0
343,5,12.99800015,12,-0.0323,801.1799927,4196.129883,4586.819824,1138.560059,17.73414803,0.95999998,39.2999992,190,-36.66999817,445.8399963,344,-33.33331299,75.50012207,0,0,0,2,0,9,2.11412501,-26.2460003,-41.3501015,42777.30078,242841,6.2390699,2.9990799,385.6440125,0
344,5,12.99800015,12,-0.0342,775.0999756,4217.959961,4562.330078,1120.040039,16.98528862,0.95999998,39.2000008,180,-36.59000015,417.980011,345,-32.33331299,75.50012207,0,0,0,2,0,9,2.07735419,-0.794917,-40.7734985,42997.69922,243976,3.9578099,-1.919,446.144989,0
637,5,12.99600029,12,-0.0107,1276,3611.580078,5068.680176,1619.25,39.22371674,0.95999998,37,210,-36.27999878,48.97999954,638,-57.33331299,75.50012207,0,0,0,2,0,10,2.63630009,-69.6268997,-32.5472984,39980.10156,234260,-11.3758001,73.5249023,296.1820068,0
638,5,12.99600029,12,-0.0142,1262.030029,3637.889893,5096.140137,1598.48999,38.26878738,0.95999998,37.7000008,210,-36.58000183,68.43000031,639,-56.33331299,75.50012207,0,0,0,2,0,10,2.63630009,4.14852,-36.4488983,41038.10156,235152,-13.8774004,54.0133018,517.3690186,0
639,5,12.99699974,12,-0.0185,1247.26001,3664.060059,5123.689941,1577.900024,37.31621552,0.95999998,38.2099991,210,-36.75999832,92.5,640,-55.33331299,75.50012207,0,0,0,2,0,10,2.64693069,-39.4724007,-39.7414017,41967.19922,246035,-4.6969199,47.9105988,517.3690186,0
640,5,12.99699974,12,-0.0222,1231.349976,3690.090088,5143.740234,1557.469971,36.36619186,0.95999998,38.2000008,210,-36.5,118.4199982,641,-54.33331299,75.50012207,0,0,0,2,0,10,2.66393995,45.5521011,-41.4077988,41510.89844,268345,-11.9954996,27.5466995,412.5320129,0
641,5,12.99600029,12,-0.0244,1214.709961,3715.97998,5116.049805,1537.22998,35.41892242,0.95999998,38.2999992,210,-36.38999939,145.1799927,642,-53.33331299,75.50012207,0,0,0,2,0,10,2.68169761,301.3410034,-41.3656998,41790.89844,272141,0.384068,30.6189003,462.9159851,0
642,5,12.99600029,12,-0.025,1198.089966,3741.709961,5088.419922,1517.199951,34.47462845,0.95999998,38.5999985,210,-36.50999832,172.3899994,643,-52.33331299,75.50012207,0,0,0,2,0,10,2.70339251,240.8130035,-40.3470001,42698.39844,270271,10.1960001,33.9757996,303.947998,0
643,5,13.00199985,12,-0.0242,1181.51001,3767.280029,5060.850098,1497.380005,33.53356552,0.95999998,38.7000008,210,-36.47000122,199.8600006,644,-51.33331299,75.50012207,0,0,0,2,0,10,2.7403264,104.1350021,-39.3366013,42609.69922,274235,14.1358004,32.6856995,355.5360107,0
15,2,12.99800015,12,-0.0357,665.1400147,4286.919922,4466.5,1109.790039,13.65649986,1.54999995,36.0999985,160,-34.59999847,252.1699982,16,-25.33331299,76.50012207,0,0,0,2,0,1,1.79492068,-38.0630989,-37.847599,42240.30078,245398,23.6431007,29.9356995,1077.189941,0
16,2,12.99800015,12,-0.0421,648.8300171,4305.700195,4446.160156,1099.75,13.28532982,1.54999995,35.9000015,160,-34.84999847,226.3500061,17,-24.33331299,76.50012207,0,0,0,4,0,1,1.76523983,39.155899,-39.0070992,41157.89844,258335,-27.6235008,-0.193124,1077.189941,0
17,2,13.00399971,12,-0.0419,632.8200073,4324.240234,4426.149902,1090.609985,12.98075485,1.54999995,35.5,150,-34.84999847,200.6300049,18,-23.33331299,76.50012207,0,0,0,4,0,1,1.74259996,102.4160004,-38.270401,41280.5,252879,-60.963501,-6.9587798,59.8683014,0
18,2,13.00399971,12,-0.0348,617.1300049,4342.540039,4406.47998,1082.390015,12.74754906,1.54999995,35,150,-34.66999817,175.0700073,19,-22.33331299,76.50012207,0,0,0,4,0,1,1.73816001,43.1181984,-35.9101982,41226.39844,245103,-78.4617004,-4.3077102,-287.7030029,0
101,2,12.99600029,12,-0.0085,715.539978,4229.140137,4529.390137,1144.97998,15.11621666,1.54999995,37,170,-34.86000061,329.9599915,102,-28.33331299,76.50012207,0,0,0,2,0,2,1.91365731,47.4012985,-31.6177006,44206.19922,258815,72.5660019,75.7276993,422.8619995,0
304,1,12.99600029,12,-0.0188,1331.900024,3298.27002,4816.5,1826.069946,47.27049637,1.00999999,36.9700012,210,-36.59000015,69.75,305,-68.33331299,76.50012207,0,0,0,2,0,8,2.41494012,-28.3862991,-31.8645992,39596.60156,181853,-5.1194201,99.2477036,377.7619934,0
310,5,13.00500011,12,-0.0097,749.8900147,4189.470215,4572.779785,1172.400024,16.32482719,0.95999998,38.0099983,180,-35.75999832,379.3699951,311,-30.33331299,76.50012207,0,0,0,2,0,8,2.08411884,51.658699,-31.6058006,44669.19922,264183,60.0565987,72.7944031,197.5630035,0
311,2,12.99600029,12,-0.0068,732.7700195,4209.419922,4550.939941,1158.319946,15.70031834,1.54999995,38,180,-35.79999924,354.7099915,312,-29.33331299,76.50012207,0,0,0,2,0,8,2.01672411,104.0670013,-31.1287003,44355.69922,262107,81.3900986,89.7686005,422.8619995,0
312,2,13,12,-0.0153,698.5100098,4248.640137,4508.120117,1132.430054,14.57738018,1.54999995,37,170,-34.95000076,304,313,-27.33331299,76.50012207,0,0,0,2,0,8,1.84903324,115.0670013,-33.1203995,44180.69922,251263,66.3375015,64.6253967,999.8040161,0
322,5,12.99800015,12,-0.0206,782.5800171,4148.890137,4617.25,1202.709961,17.67766953,0.95999998,39.2000008,180,-36.86999893,429.5,323,-32.33331299,76.50012207,0,0,0,2,0,9,2.14359474,11.5883999,-34.3805008,43693.5,260831,29.2273006,47.8721008,31.7819004,0
323,5,13.00500011,12,-0.0152,766.1400147,4169.290039,4594.879883,1187.209961,16.98528862,0.95999998,39.0999985,180,-36.81000137,404.3099976,324,-31.33331299,76.50012207,0,0,0,2,0,9,2.11584187,-11.8446999,-32.7999992,44723.30078,270218,38.9684982,55.2285995,35.9546013,0
324,2,13,12,-0.0255,681.7000122,4267.899902,4487.160156,1120.689941,14.08900261,1.54999995,37,170,-35.16999817,278.0599976,325,-26.33331299,76.50012207,0,0,0,2,0,9,1.82285178,77.4909973,-35.4576988,43808.10156,237145,45.1668015,42.3128014,962.0560303,0
566,1,13.00300026,12,-0.0222,1318.099976,3324,4840.569824,1810.199951,47.10095596,1.00999999,36.9700012,210,-36.40000153,66.44999695,567,-67.33331299,76.50012207,0,0,0,2,0,10,2.41494012,23.3596992,-33.1041985,41291.80078,185146,5.9832802,100.6009979,593.2630005,0
567,1,13.00300026,12,-0.0219,1304.280029,3349.669922,4864.810059,1794.359985,46.95210266,1.00999999,36.9700012,210,-36.36000061,71.51000214,568,-66.33331299,76.50012207,0,0,0,2,0,10,2.41494012,117.4540024,-33.762001,41755.10156,194057,26.6277008,115.7340012,722.8909912,0
570,1,13.00399971,12,-0.0194,1290.459961,3375.27002,4889.220215,1778.540039,46.82413864,1.00999999,36,210,-35.27999878,73.08999634,571,-65.33331299,76.50012207,0,0,0,2,0,10,2.55093002,65.7421036,-34.0278015,42236.39844,201985,29.2005005,113.4449997,614.7630005,0
571,1,13.00399971,12,-0.0165,1276.630005,3400.800049,4913.779785,1758.939941,46.22229004,1.00999999,36,210,-35.25999832,71.12000275,572,-64.33331299,76.50012207,0,0,0,2,0,10,2.55093002,168.7579956,-34.0639992,42016,213602,46.3894997,128.1430054,656.684021,0
573,1,12.99699974,12,-0.0149,1262.800049,3426.25,4938.5,1739,45.2603569,1.00999999,36,210,-35.22000122,68.26999664,574,-63.33331299,76.50012207,0,0,0,2,0,10,2.57295251,58.4089012,-34.0189018,41896.60156,222251,28.531601,109.0179977,513.1669922,0
575,1,12.99699974,12,-0.0152,1248.97998,3451.620117,4963.370117,1719.160034,44.30011368,1.00999999,36,210,-35.18999863,66.48000336,576,-62.33331299,76.50012207,0,0,50,2,0,10,2.61699748,138.048996,-34.0554008,41447,215094,26.3901005,104.3850021,513.1669922,0
577,1,12.99600029,12,-0.0177,1235.170044,3476.889893,4988.359863,1699.430054,43.34166718,1.00999999,36,210,-35.06999969,73.51999664,578,-61.33331299,76.50012207,0,0,50,2,0,10,2.63393998,85.2698975,-34.3539009,41787,212413,18.0457993,92.5905991,416.821991,0
579,1,12.99600029,12,-0.0216,1221.369995,3502.070068,5013.47998,1679.829956,42.38513947,1.00999999,37.7999992,210,-36.70999908,86.84999847,580,-60.33331299,76.50012207,0,0,50,2,0,10,2.62378001,41.7633018,-35.077301,42495.39844,215924,-1.61992,67.5963974,300.1820068,0
581,1,13.00300026,12,-0.0262,1207.589966,3527.149902,5038.709961,1660.359985,41.43066406,1.00999999,38,210,-36.75,99.37999725,582,-59.33331299,76.50012207,0,0,0,2,0,10,2.62612009,207.6759949,-36.2481003,42480.69922,232005,-13.9656,48.7335014,306.8859863,0
583,1,13.00300026,12,-0.0303,1193.839966,3552.120117,5064.049805,1641.030029,40.47838974,1.00999999,38,210,-36.54999924,111.1500015,584,-58.33331299,76.50012207,0,0,0,2,0,10,2.64095998,75.9791031,-37.6603012,41919.60156,255245,-25.3882008,30.8722992,306.8859863,0
612,5,13.00500011,12,-0.033,1180.109985,3576.98999,5089.490234,1621.859985,39.52846909,0.95999998,38.2000008,210,-36.59000015,126.7200012,613,-57.33331299,76.50012207,0,0,0,2,0,10,2.65599775,-45.5042992,-38.9719009,41530.80078,256690,-23.1548996,26.3782997,193.3289948,0
613,5,13.00500011,12,-0.0332,1166.410034,3601.72998,5115.02002,1602.849976,38.58108521,0.95999998,38.4000015,210,-36.63999939,145.5899963,614,-56.33331299,76.50012207,0,0,0,2,0,10,2.65599775,-63.2644005,-39.7528,42200.19922,256499,-11.2266998,31.0249996,313.2539978,0
614,5,12.99699974,12,-0.0311,1152.76001,3626.350098,5140.640137,1584.02002,37.63641739,0.95999998,38.5999985,210,-36.68000031,165.9600067,615,-55.33331299,76.50012207,0,0,0,2,0,10,2.68153191,8.3375597,-39.6697006,42847.80078,275584,6.6472702,41.8588982,326.5830078,0
615,5,12.99699974,12,-0.0268,1138.939941,3650.850098,5156.319824,1565.369995,36.69468689,0.95999998,38.5900002,210,-36.52999878,186.449997,616,-54.33331299,76.50012207,0,0,0,2,0,10,2.73133063,32.2027016,-38.8041992,42455.69922,292643,-11.2034998,17.9608002,180.2059937,0
616,5,13.00300026,12,-0.0213,1125,3675.209961,5130.560059,1546.930054,35.75611877,0.95999998,38.7000008,210,-36.50999832,203.3500061,617,-53.33331299,76.50012207,0,0,0,2,0,10,2.74969316,-22.2238007,-37.6407013,42450.80078,287749,-2.04245,22.6520004,73.0820999,0
617,5,13.00300026,12,-0.0158,1109.76001,3699.439941,5104.850098,1528.609985,34.82097244,0.95999998,39,210,-36.70999908,222.2799988,618,-52.33331299,76.50012207,0,0,0,2,0,10,2.73661947,-23.5879002,-36.6855011,42813.60156,284582,-3.09986,18.6608009,60.9980011,0
618,5,13.0010004,12,-0.0119,1093.949951,3723.530029,5079.220215,1510.079956,33.88952637,0.95999998,39.2000008,210,-36.81000137,242.7799988,619,-51.33331299,76.50012207,0,0,0,2,0,10,2.74944019,105.2580032,-36.3619003,42734.60156,289655,9.6768999,30.5223007,60.9980011,0
619,5,13.0010004,12,-0.0105,1077.300049,3747.47998,5053.669922,1491.76001,32.96210098,0.95999998,39.2999992,210,-36.83000183,264.4899902,620,-50.33331299,76.50012207,0,0,0,2,0,10,2.71938539,123.401001,-36.7556,42742.30078,288711,10.1092997,30.375,64.1287003,0
620,5,13.00199985,12,-0.012,1060.680054,3771.27002,5028.209961,1473.670044,32.03903961,0.95999998,39.2999992,210,-36.75999832,287.1099853,621,-49.33331299,76.50012207,0,0,0,2,0,10,2.71145701,66.3015976,-37.6455994,42758.10156,284430,18.9727001,38.4252014,12.5005999,0
621,5,13.00199985,12,-0.016,1044.089966,3794.909912,5002.839844,1455.810059,31.12073326,0.95999998,39.4000015,210,-36.79999924,310.4599915,622,-48.33331299,76.50012207,0,0,0,2,0,10,2.72565508,221.848999,-38.6591988,42839.89844,278006,6.0163398,25.2275009,-83.2453003,0
622,5,12.99800015,12,-0.0213,1027.550049,3818.389893,4977.580078,1438.219971,30.2076149,0.95999998,39.5,210,-36.84000015,334.3599853,623,-47.33331299,76.50012207,0,0,0,2,0,10,2.72842789,152.3580017,-39.4168015,42900.19922,280409,1.55176,21.6658001,-79.3684998,0
