FID,thermo_tecto_age,thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,heat_prod_provinces,thickness_crust,d_2_young_rift,lon,lat,GHF,upper_mantle_vel_structure,rock_type,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
113,1.0,10.5,11.0,-0.077200003,1413.54,346.39,2753.65,126.69,10.70046728,1.440000057,33.5999985,1016.81,-142.333313,62.50012207,87.7036972,6.0,1.0,0.91280752,-195.9210052,-37.6699982,68370.60156,40.8572998,1233.449951
114,1.0,19.002,12.0,0.0126,1235.15,570.27,2548.9,319.06,8.860022573,1.440000057,39.0,1455.29,-133.333313,62.50012207,97.7778015,3.0,3.0,1.04824877,-48.9229012,-36.4300003,103196.0,-4.3419499,1370.75
115,6.0,12.503,13.0,0.033500001,2268.04,3451.53,4130.02,2507.04,34.27097898,0.959999979,37.3600006,142.12,-73.33331299,61.50012207,37.7778015,1.0,2.0,2.66867495,-132.0469971,-39.2513008,254469.0,72.1613998,528.0670166
116,5.0,12.497,13.0,-0.0277,1334.73,1111.8,2398.75,786.35,19.03943276,0.959999979,42.5,1092.31,-118.333313,61.50012207,90.4100037,1.0,3.0,2.60914898,-82.1950989,-37.6357002,225952.0,84.3544006,142.326004
117,5.0,12.498,13.0,-0.025800001,1369.16,1163.24,2411.1,836.04,18.6681547,0.959999979,42.5,1094.48,-117.333313,61.50012207,92.4225998,1.0,3.0,2.76940989,-69.2940979,-36.8322983,234888.0,82.0835037,158.951004
118,5.0,12.498,13.0,-0.0217,1405.32,1215.0,2425.29,886.36,18.34393633,0.959999979,42.5,1099.99,-116.333313,61.50012207,89.3749008,1.0,3.0,2.94689989,130.1439972,-37.2249985,244891.0,78.8473969,187.5939941
119,1.0,13.003,12.0,-0.036699999,1317.0,959.02,2479.28,650.78,15.95305613,0.959999979,39.0,1225.44,-122.333313,61.50012207,91.4979019,2.0,3.0,2.01644015,-84.6501999,-33.7555008,168468.0,71.9399033,238.1199951
120,5.0,12.497,13.0,-0.0264,1302.2,1060.76,2388.27,737.44,18.12456896,0.959999979,39.0,1093.51,-119.333313,61.50012207,91.8622971,1.0,3.0,2.43932676,68.9765015,-38.9538994,217822.0,81.0558014,187.720993
121,5.0,13.003,13.0,-0.024800001,1271.71,1010.17,2379.67,688.85,17.21917536,0.959999979,39.0,1098.08,-120.333313,61.50012207,93.4504013,1.0,3.0,2.28245878,-35.2038994,-38.4528999,203662.0,104.612999,168.8529968
122,1.0,19.002,12.0,-0.008,1112.07,560.04,2400.1,292.49,9.300537619,1.440000057,43.0,1307.54,-130.333313,61.50012207,112.1330032,3.0,3.0,1.1472199,-41.6834984,-38.6859016,163653.0,5.7486901,1417.560059
123,1.0,12.498,13.0,-0.035999998,1173.28,814.41,2364.56,502.71,13.72953022,1.440000057,41.0,1148.64,-124.333313,61.50012207,84.814003,2.0,3.0,1.80507493,-125.9250031,-35.1455002,140420.0,51.5751991,962.9119873
124,5.0,13.003,13.0,-0.024800001,1271.71,1010.17,2379.67,688.85,17.21917536,0.959999979,39.0,1098.08,-121.333313,61.50012207,92.9077988,2.0,3.0,2.13854504,-37.9380989,-35.5803986,188816.0,90.6513977,187.6519928
125,1.0,13.001,13.0,-0.0361,1194.03,862.11,2365.42,546.89,14.57737974,1.440000057,41.0,1131.34,-123.333313,61.50012207,87.9944,2.0,3.0,1.91614401,-167.4850006,-33.8308983,124606.0,62.5955009,667.7609863
126,1.0,19.0,12.0,-0.0061,1044.48,324.0,2378.54,208.35,6.519202405,1.440000057,38.5499992,1421.37,-135.333313,60.50012207,67.2778015,6.0,1.0,0.77110499,263.7390137,-34.7229996,69797.0,22.2450008,1437.819946
127,1.0,17.997,16.0,-0.0175,1033.05,668.33,2257.7,354.19,11.51086443,1.440000057,39.0,1093.84,-126.333313,60.50012207,65.004097,4.0,3.0,1.40842819,-33.719101,-35.6077995,160260.0,35.7574005,891.3280029
128,5.0,12.497,13.0,-0.019099999,1214.41,1033.66,2278.84,700.58,17.73414785,0.959999979,41.0,982.38,-119.333313,60.50012207,84.3480988,2.0,3.0,2.30739188,25.6515007,-41.0808983,275481.0,67.1681976,410.3680115
129,1.0,13.003,13.0,-0.0163,1149.12,926.89,2262.35,596.7,15.89024858,0.959999979,41.0,996.63,-121.333313,60.50012207,88.5021973,2.0,3.0,1.99567223,46.7526016,-37.7416992,230745.0,74.5835037,584.7849731
130,5.0,13.003,13.0,-0.0185,1180.62,980.17,2269.56,648.29,16.80773631,0.959999979,41.0,987.61,-120.333313,60.50012207,87.3559036,2.0,3.0,2.14849925,81.0085983,-41.3860016,257660.0,72.0746994,646.539978
131,1.0,13.001,13.0,-0.0189,1093.8,821.5,2254.17,496.52,14.0890028,1.440000057,41.0,1025.59,-124.333313,60.50012207,80.1465988,2.0,3.0,1.69915748,-179.5509949,-34.3522987,177006.0,63.3325005,1032.410034
132,5.0,12.497,13.0,-0.0162,1250.3,1087.45,2290.16,753.42,18.12456896,0.959999979,41.0,981.0,-118.333313,60.50012207,82.8725967,1.0,3.0,2.4723506,-177.1849976,-38.8656998,279192.0,78.2869034,316.4620056
133,5.0,12.498,13.0,-0.012,1288.1,1141.47,2303.48,806.7,17.73414785,0.959999979,42.5,983.48,-117.333313,60.50012207,84.3422012,1.0,3.0,2.63788009,-0.472087,-37.9831009,269394.0,70.0357971,565.1469727
134,1.0,19.002,12.0,-0.0134,1000.75,482.86,2291.62,208.16,8.514693183,1.440000057,43.0,1222.66,-130.333313,60.50012207,108.6729965,6.0,3.0,1.01127052,-47.8219986,-38.4081993,109711.0,-14.3253002,1352.530029
135,5.0,12.498,13.0,-0.0084,1327.65,1195.69,2318.76,860.32,17.39252713,0.959999979,40.1100006,989.81,-116.333313,60.50012207,84.4769974,1.0,3.0,2.8134501,-18.1222,-38.7378998,272631.0,93.0535965,216.7649994
136,1.0,13.001,13.0,-0.0189,1093.8,821.5,2254.17,496.52,14.0890028,1.440000057,41.0,1025.59,-123.333313,60.50012207,84.7830963,2.0,3.0,1.81081724,-55.1567993,-33.9020004,177913.0,48.0974998,305.6069946
137,1.0,13.001,13.0,-0.016100001,1120.11,873.95,2257.21,546.02,14.98332406,0.959999979,41.0,1009.34,-122.333313,60.50012207,88.0673981,2.0,3.0,1.8831116,-78.0231018,-34.6506996,203298.0,73.0347977,486.3999939
138,5.0,12.999,12.0,-0.0066,1368.78,1250.07,2335.97,914.22,17.10263138,0.959999979,42.0,999.89,-115.333313,60.50012207,81.7771988,1.0,3.0,2.97959995,-151.0650024,-39.6138992,264279.0,76.8890991,228.3630066
139,1.0,17.999,16.0,-0.0125,1009.51,571.76,2270.54,271.28,9.924716621,1.440000057,43.0,1153.54,-129.333313,60.50012207,107.9089966,6.0,3.0,1.10067952,-28.1858006,-36.8674011,140285.0,23.0531998,733.9420166
140,1.0,12.498,13.0,-0.021400001,1050.08,718.53,2254.42,400.88,12.34908904,1.440000057,39.0,1068.04,-125.333313,60.50012207,68.1278,4.0,3.0,1.54813218,3.5286601,-35.0639,167108.0,53.8529015,811.2020264
141,1.0,10.8,17.005,-0.0149,907.1,284.82,2233.53,128.37,6.041522987,1.440000057,37.3300018,1264.61,-133.333313,59.50012207,98.305603,6.0,3.0,0.75096124,-62.6691017,-34.7022018,50750.69922,36.5508003,1148.76001
142,1.0,17.999,16.0,-0.0125,1009.51,571.76,2270.54,271.28,9.924716621,1.440000057,43.0,1153.54,-128.333313,60.50012207,95.2758026,4.0,3.0,1.1774627,-16.9431992,-35.7625008,167343.0,30.2579002,937.3859863
143,1.0,10.8,16.998,-0.0154,889.44,419.48,2183.4,126.85,7.778174593,1.440000057,39.0,1142.28,-130.333313,59.50012207,104.0510025,6.0,3.0,0.92432749,-54.8216019,-39.1553993,72843.70313,-0.679121,1484.729981
144,5.0,15.0,15.0,-0.0041,1170.3,1072.6,2181.83,735.85,17.21917536,0.959999979,41.0,869.69,-118.333313,59.50012207,75.2841034,1.0,3.0,2.34244609,-76.6977005,-40.3792,308641.0,64.0600967,545.4979858
145,5.0,15.497,16.0,-0.0017,1643.75,1628.07,2413.69,1218.47,15.70031847,0.959999979,41.0,1076.06,-108.333313,59.50012207,54.3889008,1.0,3.0,3.63918686,-66.8559036,-39.3171997,306360.0,63.8763008,251.6309967
146,1.0,18.003,16.0,-0.0109,969.35,737.88,2141.92,405.6,12.74754878,1.440000057,43.0,943.6,-124.333313,59.50012207,71.973999,2.0,3.0,1.57729912,436.8450012,-31.8188992,216037.0,31.0242996,566.5209961
147,5.0,15.502,16.0,-0.0087,1541.04,1516.38,2352.79,1119.68,15.50806242,0.959999979,41.0,1007.62,-110.333313,59.50012207,61.0278015,1.0,1.0,3.51603699,169.0630035,-38.1151009,300287.0,68.7069016,303.8410034
148,5.0,15.0,15.0,-0.0041,1170.3,1072.6,2181.83,735.85,17.21917536,0.959999979,41.0,869.69,-119.333313,59.50012207,76.9442978,2.0,3.0,2.21654701,-14.8952999,-46.0279999,301026.0,51.2010002,622.3029785
149,5.0,15.998,15.0,0.0034,1211.79,1128.89,2196.2,789.46,16.80773631,0.959999979,41.0,872.57,-117.333313,59.50012207,75.3495026,1.0,3.0,2.49807739,76.012001,-36.7244987,300765.0,84.4988022,323.3009949
150,5.0,16.004,15.0,0.0042,1299.7,1241.13,2231.23,882.18,16.14001239,0.959999979,41.0,891.57,-115.333313,59.50012207,74.4192963,1.0,3.0,2.85684752,-98.7696991,-37.9824982,293795.0,61.3205986,901.5889893
151,1.0,18.005,13.99,-0.0084,1093.24,960.35,2159.58,624.28,16.4468842,0.959999979,41.0,877.36,-120.333313,59.50012207,79.5597,2.0,3.0,2.07096672,-250.8350067,-46.9536018,289829.0,49.5038986,528.5969849
152,5.0,15.998,15.0,0.0058,1254.98,1185.22,2212.68,837.64,16.4468842,0.959999979,41.0,879.9,-116.333313,59.50012207,75.4801025,1.0,3.0,2.66997743,-163.3840027,-36.6921005,297503.0,85.259697,450.9249878
153,1.0,18.005,13.99,-0.0026,1058.11,904.46,2151.77,568.87,15.50806242,0.959999979,43.0,887.81,-121.333313,59.50012207,80.3507996,2.0,3.0,1.90570498,406.2929993,-38.9570999,261467.0,69.8641968,581.5170288
154,1.0,17.999,14.0,-0.0001,1025.57,848.66,2146.22,513.85,14.57737974,0.959999979,43.0,902.47,-122.333313,59.50012207,79.1925964,2.0,3.0,1.78244102,71.0943985,-31.4267998,240748.0,66.8796997,584.867981
155,1.0,17.999,14.0,-0.0043,995.9,793.11,2142.93,459.35,13.65650028,1.440000057,43.0,921.15,-123.333313,59.50012207,75.7613983,2.0,3.0,1.70117474,492.0090027,-29.8988991,224340.0,61.5042992,457.9110107
156,5.0,16.004,15.0,0.0027,1345.77,1295.52,2251.77,928.07,15.89024858,0.959999979,41.0,907.4,-114.333313,59.50012207,70.9235992,1.0,3.0,3.05868745,475.3280029,-38.656601,303715.0,67.5157013,701.2369995
157,1.0,18.997,12.0,-0.0178,892.32,470.01,2170.93,164.27,8.514693183,1.440000057,39.0,1102.89,-129.333313,59.50012207,105.2129974,6.0,3.0,0.99147612,-103.0660019,-37.8404999,88061.0,35.7327003,1013.75
158,1.0,15.0,15.0,0.0027,1095.72,1044.73,2073.8,709.64,16.32482772,0.959999979,41.0,758.38,-118.333313,58.50012207,68.3516998,1.0,3.0,2.21943569,331.7650146,-42.9003983,307390.0,63.7352982,427.618988
159,1.0,10.8,16.998,-0.021600001,778.14,377.03,2075.5,88.02,7.106335202,1.440000057,35.7000008,1062.56,-130.333313,58.50012207,92.6840973,6.0,3.0,0.86298251,-77.5384979,-37.1203995,56624.69922,18.6592007,1251.050049
160,5.0,15.503,16.0,0.0077,1714.23,1690.06,2394.33,1288.75,15.18222645,0.959999979,38.0,1080.18,-106.333313,58.50012207,33.7778015,1.0,3.0,3.56456065,14.4420996,-41.4756012,302348.0,48.6748009,434.1809998
161,5.0,15.998,15.0,0.017899999,1188.23,1156.92,2107.13,798.47,15.50806242,0.959999979,41.0,770.41,-116.333313,58.50012207,66.5833969,1.0,3.0,2.51648259,-110.7269974,-36.6362,293847.0,72.3999023,291.9110107
162,5.0,15.999,15.0,0.0095,1337.2,1327.51,2173.45,934.95,14.71393897,0.959999979,41.0,825.48,-113.333313,58.50012207,59.8078003,1.0,3.0,2.96008062,-117.1309967,-37.3446999,288541.0,75.5891037,235.602005
163,1.0,17.999,14.0,-0.0033,901.09,772.06,2031.7,442.98,13.28533026,0.959999979,43.0,818.5,-123.333313,58.50012207,67.2434998,4.0,3.0,1.58721638,-5.2515502,-36.6741982,242012.0,5.8405299,1139.979981
164,5.0,16.004,15.0,0.0137,1236.69,1213.5,2127.12,842.62,15.18222645,0.959999979,41.0,784.08,-115.333313,58.50012207,65.6467972,1.0,3.0,2.67296743,153.1710052,-37.0270996,289052.0,75.4465027,256.7219849
165,1.0,18.005,13.99,0.0095,971.29,879.81,2041.28,556.39,15.11621646,0.959999979,43.0,779.68,-121.333313,58.50012207,72.3888016,2.0,3.0,1.86864328,169.5149994,-38.8723984,263401.0,58.2713013,441.0469971
166,1.0,15.0,15.0,-0.0019,1052.09,989.16,2060.59,666.81,16.32482772,0.959999979,41.0,760.27,-120.333313,58.50012207,72.0945969,2.0,3.0,2.04986095,-321.6669922,-45.2346001,279483.0,55.7579994,409.3720093
167,5.0,15.998,15.0,0.0136,1141.18,1100.71,2089.33,753.32,15.89024858,0.959999979,41.0,761.78,-117.333313,58.50012207,67.3398972,1.0,3.0,2.35000253,-149.1699982,-38.1874008,301940.0,60.8135986,351.8080139
168,1.0,18.997,12.0,-0.020500001,781.52,432.97,2062.01,122.86,7.90569415,1.440000057,35.7000008,1022.23,-129.333313,58.50012207,96.4294968,6.0,3.0,0.92590815,212.6360016,-37.7056999,63665.60156,8.8863201,1422.939941
169,1.0,18.003,16.0,-0.0105,870.8,715.2,2030.61,387.02,12.34908904,1.440000057,43.0,844.4,-124.333313,58.50012207,64.5699997,4.0,3.0,1.43949997,186.1419983,-39.7408981,217182.0,-9.9532003,1754.209961
170,1.0,17.999,14.0,0.0058,934.7,825.93,2035.26,499.49,14.23024947,0.959999979,43.0,796.81,-122.333313,58.50012207,70.6111984,2.0,3.0,1.71442842,-10.4104004,-35.2829018,252265.0,53.0964012,541.9580078
171,1.0,15.0,15.0,-0.0019,1052.09,989.16,2060.59,666.81,16.32482772,0.959999979,41.0,760.27,-119.333313,58.50012207,70.1719971,2.0,3.0,2.16679168,-80.0790024,-46.7845001,294338.0,56.0069008,543.2709961
172,5.0,16.004,15.0,0.01,1286.4,1270.39,2149.25,887.95,14.91643389,0.959999979,41.0,802.55,-114.333313,58.50012207,63.6166,1.0,3.0,2.81945753,-179.9960022,-37.1453018,291996.0,70.873497,245.3659973
173,5.0,15.998,15.0,0.0164,1288.42,1277.01,2073.67,886.56,13.72953022,0.959999979,41.0,726.58,-113.333313,57.50012207,58.6418991,1.0,3.0,2.743747,-245.4570007,-38.294899,252148.0,68.5337982,734.1779785
174,5.0,17.003,17.0,0.0244,1180.75,1175.18,2023.76,793.86,14.23024947,0.959999979,46.0,677.83,-115.333313,57.50012207,59.8353996,1.0,3.0,2.50784588,-166.6410065,-39.6459999,261799.0,56.1221008,485.3200073
175,1.0,15.0,15.0,0.023499999,1077.38,1068.6,1982.94,702.3,14.98332406,0.959999979,41.0,651.17,-117.333313,57.50012207,62.1856995,1.0,3.0,2.19929051,307.0639954,-43.3992004,284576.0,67.9001999,542.559021
176,1.0,14.004,15.0,0.0133,848.68,786.09,1924.34,492.46,13.72953022,0.959999979,43.0,692.91,-122.333313,57.50012207,61.918499,2.0,3.0,1.62561297,1.29941,-42.1867981,248791.0,28.8365993,984.4249878
177,1.0,10.8,16.997,-0.024800001,666.83,344.73,1967.97,69.69,6.519202405,1.440000057,33.8499985,987.64,-131.333313,57.50012207,79.1556015,6.0,1.0,0.77406937,245.5469971,-36.4575996,49027.89844,38.8586998,1473.180054
178,1.0,14.998,15.0,0.009,979.77,958.33,1951.81,621.78,15.5724115,0.959999979,37.5,649.35,-119.333313,57.50012207,65.3878021,2.0,3.0,2.07055879,58.2066994,-49.3087006,285664.0,46.3973999,739.7299805
179,5.0,17.003,17.0,0.016799999,1234.13,1226.97,2047.62,839.52,13.94632568,0.959999979,41.0,699.68,-114.333313,57.50012207,59.3754005,1.0,3.0,2.61235428,-84.2475967,-38.8292999,255436.0,60.6857986,541.4829712
180,1.0,8.998,9.0,-0.019300001,670.89,402.25,1953.36,109.43,7.38241153,1.440000057,33.8499985,942.89,-129.333313,57.50012207,91.3203964,6.0,3.0,0.90649563,-33.0075989,-32.9154015,58461.80078,-1.78882,1530.930054
181,5.0,15.998,15.0,0.0175,1343.53,1327.6,2101.83,935.52,13.58307771,0.959999979,41.0,757.98,-112.333313,57.50012207,58.118,1.0,3.0,2.90202379,-20.8581009,-39.0215988,246721.0,61.2424011,668.684021
182,5.0,15.0,15.0,0.030400001,1128.45,1121.52,2002.17,746.9,14.57737974,0.959999979,44.0,661.51,-116.333313,57.50012207,60.5080986,1.0,3.0,2.37015796,164.246994,-40.2584,270845.0,60.3937988,499.4349976
183,1.0,14.004,15.0,0.0005,810.46,729.83,1920.47,436.34,12.98075499,1.440000057,38.0,718.42,-123.333313,57.50012207,59.0390015,4.0,3.0,1.4628644,-149.5610046,-43.1581001,240391.0,1.91495,1517.849976
184,1.0,19.996,20.0,-0.009,775.68,674.03,1919.29,381.3,12.02081528,1.440000057,38.0,748.59,-125.333313,57.50012207,59.1231003,4.0,3.0,1.14786601,-41.8604012,-43.1450996,170317.0,6.0661302,1097.300049
185,1.0,18.003,14.0,0.022399999,889.9,842.98,1930.88,541.98,14.30034965,0.959999979,43.0,672.58,-121.333313,57.50012207,64.4909973,2.0,3.0,1.79427195,-25.3425007,-41.9590988,264552.0,40.9613991,784.9660034
186,1.0,18.003,14.0,0.0185,933.72,900.4,1940.04,584.36,14.91643389,0.959999979,41.0,657.94,-120.333313,57.50012207,65.7610016,2.0,3.0,1.96884131,-129.6809998,-45.229599,278103.0,56.1963997,800.9509888
187,1.0,14.998,15.0,0.0108,1027.74,1016.39,1966.13,660.45,15.44344521,0.959999979,37.5,647.07,-118.333313,57.50012207,63.899601,1.0,3.0,2.09942412,-115.939003,-48.4459,296238.0,48.2550011,759.867981
188,5.0,14.495,14.01,0.0262,2030.99,1938.26,2503.67,1536.31,16.32482772,0.959999979,49.9599991,1157.08,-100.333313,56.50012207,31.5093002,1.0,2.0,3.01369405,-11.0977001,-37.4333992,248429.0,66.3696976,287.9979858
189,5.0,14.495,14.01,0.0233,1969.67,1879.46,2454.72,1481.62,15.70031847,0.959999979,49.9500008,1196.74,-101.333313,56.50012207,30.8806,1.0,2.0,2.99745154,-74.7617035,-36.5821991,264073.0,82.7751007,352.3559875
190,5.0,15.998,15.0,0.022299999,1305.91,1268.23,2005.37,872.28,12.58967831,0.959999979,41.0,668.61,-112.333313,56.50012207,61.3857002,1.0,3.0,2.68545675,-124.3339996,-39.6543007,229902.0,67.1294022,496.7520142
191,5.0,13.001,12.0,0.032600001,2092.36,1997.46,2553.67,1591.66,16.98528775,0.959999979,49.4500008,1118.65,-99.33331299,56.50012207,36.7983017,1.0,1.0,3.04331946,-26.6424999,-38.5932007,235592.0,69.0990982,275.7929993
192,1.0,14.998,15.0,0.0228,967.75,962.98,1858.87,597.34,14.57737974,0.959999979,38.25,535.77,-118.333313,56.50012207,60.7092018,2.0,3.0,1.98241174,-129.625,-49.5881996,292690.0,47.4151001,775.6799927
193,5.0,17.003,17.0,0.0241,1189.89,1165.66,1947.0,773.05,12.98075499,0.959999979,38.2700005,599.83,-114.333313,56.50012207,58.8759995,1.0,3.0,2.48490381,-266.4819946,-41.5858994,233814.0,60.3269005,670.4949951
194,1.0,14.004,15.0,-0.0014,725.57,695.27,1809.26,420.76,12.34908904,1.440000057,38.0,622.16,-123.333313,56.50012207,51.8830986,4.0,3.0,1.32811868,3.8587101,-38.1460991,229322.0,13.4144001,1371.040039
195,5.0,17.003,17.0,0.0294,1132.92,1114.45,1921.25,727.05,13.28533026,0.959999979,38.7299995,573.48,-115.333313,56.50012207,58.2027016,1.0,3.0,2.36465883,-96.4406967,-44.0015984,244656.0,45.3594017,545.1439819
196,1.0,15.0,15.0,0.0295,1021.68,1014.15,1877.09,637.89,14.0890028,0.959999979,39.5,540.84,-117.333313,56.50012207,59.5676003,2.0,3.0,2.0834043,95.8908005,-47.539299,276033.0,52.3321991,563.1380005
197,1.0,15.0,15.0,0.033399999,1076.79,1063.97,1897.91,682.09,13.65650028,0.959999979,39.0499992,553.58,-116.333313,56.50012207,58.2886009,1.0,3.0,2.23082566,36.7526016,-45.4966011,258468.0,47.4958992,668.539978
198,1.0,14.998,15.0,0.0232,915.23,908.65,1843.33,559.71,14.8492424,0.959999979,38.25,538.59,-119.333313,56.50012207,61.2953987,2.0,3.0,1.92784786,251.5350037,-46.5084,300075.0,59.9701996,622.3449707
199,5.0,15.998,15.0,0.0229,1247.59,1216.82,1975.08,821.6,12.74754878,0.959999979,41.0,631.81,-113.333313,56.50012207,60.1749001,1.0,3.0,2.59183645,20.2730007,-39.907299,226311.0,57.077301,571.8540039
200,1.0,14.998,15.0,0.0232,915.23,908.65,1843.33,559.71,14.8492424,0.959999979,38.25,538.59,-120.333313,56.50012207,60.3905983,2.0,3.0,1.82790768,-50.9468994,-39.2910004,296872.0,42.4189987,715.0120239
201,1.0,8.998,9.0,-0.024800001,560.53,352.55,1845.01,122.89,6.964194139,1.440000057,32.0,870.51,-129.333313,56.50012207,88.072197,6.0,3.0,0.8996619,-84.9440002,-33.6857986,59024.0,32.089901,1014.200012
202,4.0,12.499,13.0,-0.027899999,1698.83,4080.33,4164.66,2235.58,26.61766331,0.959999979,39.0,217.71,-62.33331299,56.50012207,20.5,2.0,1.0,2.36380243,-484.8340149,-42.1548004,267168.0,63.7683983,330.131012
203,5.0,14.998,15.0,0.0195,1847.26,1763.16,2360.06,1374.5,14.57737974,0.959999979,42.5800018,1120.99,-103.333313,56.50012207,35.2263985,1.0,1.0,3.02537608,38.4516983,-38.6002007,271588.0,78.487999,387.2479858
204,5.0,16.001,15.0,0.0196,1364.76,1320.78,2037.78,924.71,12.509996,0.959999979,41.0,709.47,-111.333313,56.50012207,63.2737999,1.0,3.0,2.83454466,-186.8430023,-39.8616982,243470.0,57.4039993,546.2000122
205,1.0,14.004,15.0,0.0122,769.13,750.98,1813.47,456.44,12.9034879,0.959999979,43.0,591.7,-122.333313,56.50012207,54.6930008,4.0,3.0,1.51599479,197.3059998,-37.4277992,236965.0,30.5207005,1014.049988
206,6.0,13.001,12.0,0.039799999,2644.06,3452.38,3732.98,2818.15,28.71410803,0.959999979,40.0,945.1,-77.33331299,55.50012207,24.2593002,1.0,1.0,3.23923779,276.6820068,-39.2860985,296460.0,60.0145988,63.8363991
207,5.0,15.502,16.0,0.0162,1838.89,1727.49,2287.96,1338.08,13.72953022,0.959999979,40.3400002,1082.31,-103.333313,55.50012207,37.2834015,1.0,1.0,2.81298614,-46.2915001,-38.5036011,273792.0,69.1147995,349.0840149
208,5.0,15.502,16.0,0.0119,1901.9,1787.99,2337.26,1393.7,14.30034965,0.959999979,44.6399994,1142.53,-102.333313,55.50012207,34.0672989,1.0,2.0,2.83711386,-67.1411972,-37.8546982,258478.0,79.697197,331.2359924
209,1.0,18.995,12.0,-0.0096,698.27,691.28,1702.66,389.88,12.10371844,1.440000057,39.0,494.84,-123.333313,55.50012207,45.9527016,4.0,3.0,1.17911696,-71.2371979,-36.7112007,224762.0,19.7693005,858.7470093
210,5.0,15.5,16.0,0.016100001,1775.93,1667.45,2239.91,1283.26,13.20984481,0.959999979,43.3400002,1022.73,-104.333313,55.50012207,40.1403008,1.0,1.0,2.78542495,-83.7275009,-39.0466003,275584.0,58.3689995,380.9769897
211,1.0,18.995,12.0,-0.0096,698.27,691.28,1702.66,389.88,12.10371844,1.440000057,39.0,494.84,-122.333313,55.50012207,49.0121002,4.0,3.0,1.34691274,152.4389954,-37.1605988,234774.0,2.0734799,1145.800049
212,1.0,17.497,12.0,0.005,750.38,745.99,1710.41,417.52,12.74754878,0.959999979,38.9000015,464.37,-121.333313,55.50012207,52.6699982,4.0,3.0,1.50423133,253.8509979,-37.0800018,258343.0,16.9895,975.4290161
213,1.0,22.003,16.0,0.029300001,860.24,847.75,1735.2,483.77,14.15980226,0.959999979,39.0,428.13,-120.333313,55.50012207,56.3600998,2.0,3.0,1.65107274,-35.6128998,-38.0163002,284583.0,14.6800003,904.8070068
214,5.0,12.998,12.0,0.036400001,2154.06,2033.56,2545.1,1606.67,16.98528775,0.959999979,46.0699997,1173.22,-98.33331299,55.50012207,46.1562004,1.0,2.0,2.94146919,-286.0130005,-34.9710999,240063.0,87.8292999,232.7290039
215,6.0,13.004,12.0,0.031500001,2217.08,2095.63,2599.39,1657.98,17.73414785,0.959999979,41.0900002,1139.66,-97.33331299,55.50012207,53.5634995,1.0,2.0,2.94731164,-202.5709991,-35.5779991,241746.0,101.0289993,195.1900024
216,1.0,22.003,16.0,0.037500001,917.31,897.96,1752.1,521.08,13.72953022,0.959999979,38.4500008,424.48,-118.333313,55.50012207,59.2872009,2.0,3.0,1.81930697,456.7420044,-42.6985016,277562.0,48.9300003,646.7410278
217,1.0,15.997,16.0,0.041999999,975.46,948.81,1771.89,562.33,13.20984481,0.959999979,41.0,431.02,-117.333313,55.50012207,59.0611,2.0,3.0,1.92315412,-158.9170074,-44.8130989,261062.0,56.0493011,626.1069946
